stock_code,date,foreign_buy,percent_foreign_ownership,cash_dividend,dividend_yield,beta,eps,pe,forward_pe,bvps,pb
AAA,2024-12-05,52300,2.48,0,0,1.40,967,9.04,8.86,15896,0.55
AAS,2024-12-05,100,0.94,0,0,2.05,339,17.62,5.73,10837,0.55
AAM,2024-12-05,0,0.92,0,0,0.06,-511,-12.91,81.48,18914,0.35
A32,2024-12-05,0,0,3500,0.10,0.85,0,0,5.74,0,0
AAH,2024-12-05,0,0,0,0,1.81,100,35.06,9.38,10100,0.35
AAT,2024-12-05,0,0.82,0,0,0.71,257,13.10,23.87,10117,0.33
ABC,2024-12-05,0,0.91,500,0.04,1.45,1551,7.31,8.01,24214,0.47
AAV,2024-12-05,10800,0.10,0,0,1.19,-140,-54.19,20.97,11201,0.68
ABB,2024-12-05,0,16.41,0,0,0.63,67,108.54,7.55,12759,0.57
ABI,2024-12-05,0,10.13,1000,0.04,0.99,2394,10.87,8.33,21353,1.22
ABR,2024-12-05,0,48.40,2000,0.15,0.51,584,22.62,15.20,14474,0.91
ABT,2024-12-05,0,2.32,2000,0.05,0.06,6431,6.21,7.66,44535,0.90
ABS,2024-12-05,0,0,0,0,1.06,52,73.13,15.32,11513,0.33
ABW,2024-12-05,0,0.70,0,0,1.73,1016,7.84,6.44,14023,0.57
ACB,2024-12-05,0,30,1000,0.04,0.98,3992,6.28,6.36,17654,1.42
ACE,2024-12-05,0,0.23,3500,0.10,0.14,2069,17.31,8.54,20029,1.79
ACC,2024-12-05,0,7.70,0,0,0.94,646,21.27,12.99,12588,1.09
ACG,2024-12-05,0,38.55,1600,0.04,0.66,3263,12.40,13.86,27898,1.45
ACS,2024-12-05,0,0,0,0,-0.38,0,0,17.25,0,0
ACV,2024-12-05,122500,3.67,0,0,1.21,4613,26.56,28.45,26223,4.67
ADC,2024-12-05,0,0,1500,0.07,0.19,3562,5.73,4.23,19715,1.03
ADG,2024-12-05,0,46.35,0,0,0.20,1230,8.58,4.22,17034,0.62
ADP,2024-12-05,0,0.84,4250,0.15,0.27,3934,7.37,13.92,11800,2.46
AG1,2024-12-05,0,0,230,0.02,0.68,422,25.26,5.77,10038,1.06
AFX,2024-12-05,0,0,0,0,0.49,922,7.87,6.80,13319,0.54
AGG,2024-12-05,13900,0.98,0,0,1.29,2253,7.06,4.97,19924,0.80
AGF,2024-12-05,0,0.47,0,0,0.15,-95,-23.18,12.37,-6510,-0.34
AGM,2024-12-05,0,0.56,0,0,0.59,-14767,-0.22,11.94,-5250,-0.62
AGP,2024-12-05,0,0,0,0,0.23,2040,19.11,15.56,16654,2.34
AGR,2024-12-05,21300,0.27,700,0.04,1.96,585,28.55,19.44,11241,1.49
ACM,2024-12-05,0,1.90,0,0,1.90,-296,-2.03,10.20,6575,0.09
AIC,2024-12-05,0,75.11,0,0,1.49,-34,-378.27,39.63,10759,1.19
AGX,2024-12-05,0,1.72,1500,0.02,0.21,0,0,8.55,0,0
ACL,2024-12-05,0,2.26,0,0,0.26,202,55.62,7.05,16100,0.70
AMC,2024-12-05,0,2.86,1300,0.08,-0.01,2173,7.18,7.16,18084,0.86
ALV,2024-12-05,0,0.34,0,0,0.79,-233,-25.29,5.97,11280,0.52
ADS,2024-12-05,0,0.14,1000,0.11,1.12,433,20.80,6.25,12055,0.75
AME,2024-12-05,0,2.24,0,0,0.64,328,14.63,13.69,12214,0.39
AMS,2024-12-05,0,35.46,300,0.03,1.39,1134,8.26,6.71,13358,0.70
AMD,2024-12-05,0,0.72,0,0,0,-782,-1.41,8.99,10588,0.10
AMP,2024-12-05,0,0,0,0,1.98,278,48.47,27.71,13863,0.97
AMV,2024-12-05,0,0,0,0,0.91,-445,-3.37,3.93,12403,0.12
APC,2024-12-05,0,15.02,0,0,0.13,-1019,-6.28,132.04,28639,0.22
ANV,2024-12-05,203600,1.42,500,0.03,1.70,464,39.12,7.92,21470,0.85
ANT,2024-12-05,0,0,0,0,0.16,3330,5.87,10.28,15725,1.24
APF,2024-12-05,0,0,4500,0.09,0.44,6614,7.98,10.47,37627,1.40
APH,2024-12-05,10000,28.14,0,0,1.02,511,13.72,5.44,24122,0.29
API,2024-12-05,52300,0.73,0,0,2.17,-558,-14.35,17.70,10709,0.75
APP,2024-12-05,0,0.47,0,0,1.25,-685,-13.04,12.05,10089,0.88
APL,2024-12-05,0,0,1200,0.07,-0.12,0,0,8.11,0,0
ARM,2024-12-05,0,0.11,1000,0.05,0.93,974,21.14,14,12044,1.71
APT,2024-12-05,0,0,0,0,0.49,-2698,-1,3.71,-7606,-0.36
ALT,2024-12-05,0,0,1000,0.08,0.42,-262,-48.11,11.08,37018,0.34
APS,2024-12-05,0,1.01,0,0,1.88,550,11.81,11.01,10006,0.65
APG,2024-12-05,6000,9.33,0,0,0.95,-300,-29.95,8.42,10887,0.83
ART,2024-12-05,0,0.66,0,0,0,-247,-5.25,6.01,1391,0.93
ASG,2024-12-05,0,0.73,0,0,0.28,396,46.85,72.71,22369,0.83
ASM,2024-12-05,59700,12.43,0,0,1.30,615,14.07,4.01,21836,0.40
ASA,2024-12-05,0,0.25,0,0,0,18,697.29,15.75,0,0
ASP,2024-12-05,0,48.97,0,0,0.37,196,20.52,16.68,7668,0.52
AST,2024-12-05,4500,43.53,2700,0.05,0.23,3016,17.71,10.45,14435,3.70
ATA,2024-12-05,0,0.05,0,0,2.91,60,10.08,0.24,-25217,-0.02
AVC,2024-12-05,0,0,9084,0.17,0.12,3154,17.28,34.79,14976,3.64
ATG,2024-12-05,0,0.09,0,0,0.50,-50,-38.15,57.84,41,46.34
ATB,2024-12-05,0,0.06,0,0,1.51,-247,-2.83,3.04,2292,0.31
ATS,2024-12-05,0,0.15,0,0,-0.36,51,229.73,8.19,12452,0.94
AVF,2024-12-05,0,0.21,0,0,0,-2388,-0.17,1.16,-45240,-0.01
BAB,2024-12-05,0,0,0,0,0.55,1213,9.65,9.53,12748,0.92
BAF,2024-12-05,307500,2.35,0,0,0.84,1104,22.47,19.38,11857,2.09
AVG,2024-12-05,0,0.07,0,0,1.59,727,29.57,30.78,16336,1.32
BBC,2024-12-05,0,0.72,1500,0.03,0.11,7085,7.40,8.90,78292,0.67
BAL,2024-12-05,0,0.08,700,0.08,0.21,0,0,18.12,0,0
BBH,2024-12-05,0,0,200,0.02,-0.28,0,0,49.11,0,0
BAX,2024-12-05,0,16.40,2500,0.06,-0.22,3610,11.25,16.06,26963,1.51
BBS,2024-12-05,0,0.53,900,0.08,0.18,1423,7.59,15.08,17721,0.61
BBM,2024-12-05,0,0.28,200,0.03,-0.42,1448,5.11,25.92,13753,0.54
BBT,2024-12-05,0,0.80,0,0,-0.26,-2060,-6.54,15.50,7233,1.86
BCC,2024-12-05,0,0.91,0,0,0.95,-1082,-6.93,5.82,14097,0.53
BCB,2024-12-05,0,0,2919,4.17,0,28,24.84,0.20,10028,0.07
BCA,2024-12-05,0,0,0,0,2.46,20691,0.50,19.60,28219,0.37
BCG,2024-12-05,450200,1.29,0,0,1.31,341,18.17,5.73,24196,0.26
BCE,2024-12-05,0,1.23,0,0,0.58,-240,-29.14,9.50,8827,0.79
BCF,2024-12-05,0,0,2800,0.07,-0.48,3069,13.36,17.37,12222,3.35
BCO,2024-12-05,0,0,0,0,0,0,0,10.32,0,0
BCM,2024-12-05,114700,2.09,1000,0.02,1.15,2796,23.32,28.72,19392,3.36
BCP,2024-12-05,0,3.26,0,0,0.42,77,138.58,106.38,12606,0.85
BCR,2024-12-05,0,0.01,0,0,1.84,210,23.45,5.51,12713,0.39
BDT,2024-12-05,0,0.13,648,0.09,1.04,152,47.62,26.90,14226,0.51
BDG,2024-12-05,0,1.42,2500,0.08,0.43,5882,5.64,8.75,23059,1.44
BDW,2024-12-05,0,0.05,2550,0.10,0.14,3294,7.94,6.82,16175,1.62
BCV,2024-12-05,0,0,0,0,0,194,111.09,30.71,11704,1.84
BED,2024-12-05,0,0,2200,0.07,-0.02,2128,14.47,17.33,13691,2.25
BDB,2024-12-05,0,0,800,0.10,0.24,648,12.19,7.42,11858,0.67
BEL,2024-12-05,0,0,1000,0.03,0.15,3,11870.50,36,8268,3.99
BFC,2024-12-05,99300,2.80,3000,0.08,1.64,5624,6.88,10.54,25337,1.53
BGE,2024-12-05,10000,0.01,0,0,2.10,567,19.22,15.50,14015,0.78
BGW,2024-12-05,0,0,548,0.03,0.55,551,33.58,29.98,10519,1.76
BHC,2024-12-05,0,0.90,0,0,0.58,2,859.73,67.86,-17140,-0.11
BHA,2024-12-05,0,0.03,900,0.04,0.28,2629,8.52,23.50,14651,1.53
BHG,2024-12-05,0,0,0,0,0,1745,6.30,78.63,11097,0.99
BHI,2024-12-05,0,75.02,0,0,0.35,-21,-519.11,110,11803,0.93
BHP,2024-12-05,0,0.03,250,0.04,-0.72,-461,-13.46,20.46,15453,0.40
BHN,2024-12-05,0,17.56,1500,0.04,0.19,1423,26.70,43.61,22286,1.71
BHK,2024-12-05,0,0.01,900,0.04,0.08,0,0,19.06,0,0
BIC,2024-12-05,20100,45.60,1500,0.04,1.19,4004,8.58,6.71,24106,1.42
BID,2024-12-05,222500,17,0,0,1.04,4201,10.75,12.49,24286,1.86
BIG,2024-12-05,0,0.04,0,0,1.22,0,0,3.85,0,0
BIO,2024-12-05,0,0,650,0.04,1.43,0,0,19.57,0,0
BII,2024-12-05,0,0,0,0,1.02,30,23.62,0.79,8971,0.08
BKG,2024-12-05,0,0.10,0,0,0.54,184,17.34,9.14,12473,0.26
BLF,2024-12-05,0,0,0,0,1.74,-370,-8.85,7.69,10581,0.31
BKC,2024-12-05,0,0.14,0,0,0.43,2115,4.97,23.70,17543,0.60
BLI,2024-12-05,0,1.03,0,0,0.93,1122,8.77,7.29,14705,0.67
BLN,2024-12-05,0,0.01,0,0,0,0,0,29.69,0,0
BLT,2024-12-05,0,0.01,8800,0.23,-0.12,0,0,24.28,0,0
BMF,2024-12-05,0,0,0,0,0.61,826,10.66,6.80,11152,0.79
BMD,2024-12-05,0,0,700,0.05,1.42,0,0,7.27,11879,1.09
BMG,2024-12-05,0,19.17,1500,0.08,0.09,915,21.20,7.33,16974,1.14
BMC,2024-12-05,0,4.88,1150,0.06,0.70,2152,9.08,14.29,18469,1.06
BMJ,2024-12-05,0,0,0,0,2.37,465,24.49,17.60,11469,0.99
BMP,2024-12-05,20700,84.11,11840,0.09,0.85,12419,10.24,10.11,35922,3.54
BMN,2024-12-05,0,0,700,0.08,0.18,1693,4.90,5.80,10561,0.79
BMS,2024-12-05,0,0.36,0,0,2.45,364,28.27,11.26,11994,0.86
BNA,2024-12-05,0,0,0,0,0.97,2260,4.20,3.49,21005,0.45
BNW,2024-12-05,0,0,780,0.08,0,1314,7,12.24,11020,0.83
BOT,2024-12-05,0,0.17,0,0,1.41,-1227,-2.10,30.57,1717,1.50
BQB,2024-12-05,0,0,0,0,1.91,-230,-13.47,9687.50,4431,0.70
BPC,2024-12-05,0,1.35,200,0.02,0.46,67,135.86,44.91,24596,0.37
BRC,2024-12-05,0,1.35,1100,0.08,0.31,1854,7.58,8.86,16849,0.83
BRR,2024-12-05,0,0,700,0.04,-0.39,1276,14.03,14.79,12399,1.44
BRS,2024-12-05,0,0,1400,0.07,0.22,-62,-337.91,6.41,13744,1.52
BSD,2024-12-05,0,0.40,500,0.03,2,0,0,230.09,0,0
BMI,2024-12-05,4800,30.26,500,0.02,0.98,2303,9.18,6.76,22835,0.93
BSC,2024-12-05,0,4.83,0,0,0,727,20.07,18.38,12733,1.15
BSI,2024-12-05,125600,39.86,0,0,1.96,1868,23.05,20.65,22306,1.93
BSG,2024-12-05,0,0,0,0,0.36,643,18.20,17.89,6035,1.94
BSH,2024-12-05,0,0.30,3000,0.14,-0.41,2261,9.51,12.73,17702,1.21
BMV,2024-12-05,0,0,84,0.01,0.63,49,184.01,66.73,10139,0.89
BSL,2024-12-05,0,0.25,700,0.07,0.57,734,13.08,12.41,10979,0.87
BSQ,2024-12-05,0,0,2000,0.10,0.14,1996,10.27,9.76,18410,1.11
BSA,2024-12-05,0,0,1000,0.05,0.01,478,46.27,28.77,14040,1.57
BSP,2024-12-05,0,0,1000,0.10,-0.39,324,30.88,126.47,14973,0.67
BSR,2024-12-05,0,0.64,700,0.04,1.68,961,20.22,52.50,17940,1.08
BST,2024-12-05,0,0.22,1300,0.10,-0.34,1744,7.68,7.02,14033,0.95
BT1,2024-12-05,0,0,800,0.06,0.14,0,0,9.55,0,0
BTG,2024-12-05,0,0,0,0,-0.99,205,38.62,18.80,15349,0.51
BTD,2024-12-05,0,0,2200,0.12,1.02,1443,13.17,13.78,39656,0.48
BT6,2024-12-05,0,8.28,0,0,0,-1264,-2.69,7.01,-29147,-0.12
BTH,2024-12-05,0,0.02,700,0.02,0.06,19685,1.78,2.20,29022,1.21
BTB,2024-12-05,0,0.01,0,0,-0.72,401,14.95,2281.37,14037,0.43
BTN,2024-12-05,0,0,0,0,0.45,0,0,-1.50,0,0
BTU,2024-12-05,0,0,1000,0.07,0.17,112,121.45,7.22,11159,1.22
BTS,2024-12-05,0,0.12,0,0,0.20,-1217,-4.11,-4.86,9278,0.54
BTV,2024-12-05,0,0,0,0,0.92,1362,8.08,8.65,9902,1.11
BTP,2024-12-05,100,8.56,3272,0.29,0.42,502,22.83,38.03,17220,0.66
BTT,2024-12-05,0,4.91,3350,0.10,0.31,3337,10.49,9.01,28086,1.25
BVB,2024-12-05,0,0.07,0,0,1.48,301,37.34,31.03,10933,1.03
BTW,2024-12-05,0,21.85,2212,0.06,-0.48,5995,6.34,6.47,28498,1.33
BVG,2024-12-05,0,0.09,0,0,-0.09,-1385,-1.59,9.53,5026,0.44
BVH,2024-12-05,148900,26.72,1004,0.02,0.76,2570,20.24,133.10,31998,1.63
BVL,2024-12-05,0,0,0,0,-0.71,430,22.78,6.85,14247,0.69
BWE,2024-12-05,2300,11.70,0,0,0.84,3158,14.98,14.86,24367,1.94
BVN,2024-12-05,0,0.29,0,0,-0.16,0,0,3.94,0,0
BWA,2024-12-05,0,0,450,0.04,0.55,0,0,22.77,0,0
BVS,2024-12-05,48200,2.20,800,0.02,2.71,2556,14.12,14.41,34272,1.05
BWS,2024-12-05,0,0.81,1000,0.03,-0.04,2973,11.27,13.67,11531,2.91
BXH,2024-12-05,0,0,250,0.01,0.87,133,136.20,96.66,18085,1
C21,2024-12-05,0,0.08,500,0.03,0.33,-470,-41.94,47.62,35675,0.55
C12,2024-12-05,0,0,0,0,0,558,5.74,3.88,16475,0.19
C22,2024-12-05,0,0,1000,0.06,-0.14,0,0,7.11,0,0
C32,2024-12-05,0,1.08,0,0,0.09,83,208.91,16.25,36027,0.48
C47,2024-12-05,0,0.04,0,0,0.59,232,25.59,8.63,12125,0.49
C92,2024-12-05,0,3.70,0,0,1.46,180,20.19,19.28,11622,0.31
C69,2024-12-05,0,0.12,0,0,0.59,260,25.03,20.09,13592,0.48
C4G,2024-12-05,0,0,0,0,1.57,578,13.61,11.23,10911,0.72
CAB,2024-12-05,0,0,326,0.03,0.65,656,16.02,49.57,12277,0.86
CAG,2024-12-05,0,0,168,0.02,0.69,-26,-273.35,22.08,10404,0.69
CAD,2024-12-05,0,3.45,0,0,1.48,-4237,-0.12,5.20,-71532,-0.01
CAP,2024-12-05,0,0,5000,0.12,0.16,2296,18.51,16.22,15719,2.70
CBS,2024-12-05,0,0,3000,0.10,0.54,0,0,4.82,0,0
CAN,2024-12-05,0,26.22,1200,0.02,-0.50,-190,-284.66,30.44,27601,1.96
CAT,2024-12-05,0,0,1000,0.05,-0.15,1135,16.21,6.41,11104,1.66
CBI,2024-12-05,0,0,0,0,-0.05,-826,-11.62,82.38,8976,1.07
CCC,2024-12-05,0,0,0,0,-0.01,753,24.58,15.25,14257,1.30
CC4,2024-12-05,0,0,500,0.04,-0.43,478,23.44,21.59,13525,0.83
CC1,2024-12-05,0,0.01,0,0,1.52,764,21.17,9.82,12291,1.32
CCI,2024-12-05,0,2.37,1300,0.06,-0.01,2079,11.26,15.64,15473,1.51
CCA,2024-12-05,0,0,800,0.06,-0.76,237,59.92,14.29,18315,0.78
CCL,2024-12-05,20000,0.95,500,0.06,2.06,821,10.39,8.47,12106,0.70
CCM,2024-12-05,0,0,2000,0.04,-0.01,7621,6.63,5.69,37668,1.34
CCP,2024-12-05,0,0,0,0,-0.82,407,79.90,31.20,18917,1.72
CCT,2024-12-05,0,0.03,0,0,-0.54,187,63.19,63.69,9455,1.25
CCR,2024-12-05,0,0.07,450,0.03,0.93,678,20.20,16.78,11313,1.21
CDC,2024-12-05,1700,1.14,0,0,0.32,980,17.19,7.80,15774,1.07
CCV,2024-12-05,0,0,3137,0.09,-0.91,0,0,7.02,0,0
CDG,2024-12-05,0,0,950,0.32,0.40,1538,1.95,2.86,13099,0.23
CDH,2024-12-05,0,0,500,0.05,1.87,0,0,4.95,0,0
CDP,2024-12-05,0,0,500,0.05,0.15,1009,10.53,9.95,11731,0.91
CDN,2024-12-05,0,0,1400,0.05,0.19,3024,10.12,8.30,17762,1.72
CDR,2024-12-05,0,0,500,0.04,0.90,0,0,18.39,0,0
CDO,2024-12-05,0,0.29,0,0,0.78,-163,-10.46,133.86,6573,0.26
CEG,2024-12-05,0,0,500,0.05,0,0,0,36.48,0,0
CEN,2024-12-05,0,0,0,0,0.34,-3,-693.07,65.14,10072,0.21
CEO,2024-12-05,289400,4.84,0,0,2.25,327,43.13,50.80,11713,1.20
CE1,2024-12-05,0,0,0,0,0,0,0,6.05,0,0
CET,2024-12-05,0,0.87,0,0,-0.14,-29,-153.37,5.63,11138,0.40
CFM,2024-12-05,0,0.53,200,0.02,0.70,0,0,17.17,0,0
CHC,2024-12-05,0,0,0,0,-1.05,0,0,22.55,0,0
CGV,2024-12-05,0,0.14,0,0,3.02,0,0,21.11,0,0
CH5,2024-12-05,0,0,1100,0.07,-0.04,0,0,13.95,0,0
CFV,2024-12-05,0,0,0,0,-1.70,2693,9.14,76.07,13496,1.82
CHP,2024-12-05,0,3.80,2500,0.08,0.10,2110,15.76,25.05,12258,2.71
CHS,2024-12-05,3000,3.32,950,0.08,0.34,1429,8.58,9.63,12080,1.01
CI5,2024-12-05,0,0,0,0,-1.15,0,0,65.73,0,0
CII,2024-12-05,70000,5.25,800,0.06,1.69,1598,8.88,10.53,29499,0.48
CIG,2024-12-05,0,0.05,0,0,0.33,168,52.11,18.46,4968,1.77
CID,2024-12-05,0,2.92,653,0.02,-2.20,-105,-266.62,0,4615,6.04
CIP,2024-12-05,0,0,0,0,-0.50,0,0,21.95,0,0
CJC,2024-12-05,0,0.27,0,0,0,770,33.49,37.53,11219,2.30
CIA,2024-12-05,0,0.95,0,0,0.39,468,20.73,44.36,17764,0.55
CKD,2024-12-05,0,0.03,1900,0.08,0.19,3093,7.28,9.07,16901,1.33
CK8,2024-12-05,0,0,0,0,0,0,0,3.97,0,0
CKA,2024-12-05,0,0,5000,0.12,0.44,0,0,6.53,0,0
CKG,2024-12-05,0,0.02,0,0,0.70,1428,16.10,15.43,14977,1.54
CLL,2024-12-05,0,10.48,2600,0.07,-0.20,2916,12.34,12.30,17679,2.04
CLG,2024-12-05,0,0.53,0,0,0,631,0.79,5.44,1254,0.40
CLC,2024-12-05,1300,2.24,4000,0.08,-0.01,6371,7.53,10.14,33676,1.43
CKV,2024-12-05,0,0.19,1100,0.09,1.28,477,26.20,18.61,18951,0.66
CLH,2024-12-05,0,5.31,2600,0.12,0.08,2896,7.53,6.54,14923,1.46
CLM,2024-12-05,0,0,3000,0.04,-0.04,18089,4.04,10.01,66093,1.10
CLX,2024-12-05,0,1.34,700,0.04,1.70,2192,7.29,7.53,20496,0.78
CMC,2024-12-05,0,0,0,0,0.04,-300,-18.33,5.02,13366,0.41
CLW,2024-12-05,0,4.79,1600,0.04,-0.03,3749,11.30,10.96,18787,2.25
CMD,2024-12-05,0,0.05,3000,0.14,0.53,2779,7.83,10.27,21739,1
CMF,2024-12-05,0,24.38,5000,0.01,0.54,31446,10.74,10.69,138008,2.45
CMK,2024-12-05,0,0,0,0,0,1205,7.30,11.80,12005,0.73
CMM,2024-12-05,0,0,0,0,-0.21,888,10.24,10.48,11996,0.76
CMP,2024-12-05,0,0,0,0,0,316,25.65,562.11,10779,0.75
CMS,2024-12-05,0,0,0,0,0.82,176,58.66,42.77,10965,0.94
CMT,2024-12-05,0,3.43,1000,0.07,2.32,3653,3.72,4.35,23016,0.59
CMV,2024-12-05,0,0.04,400,0.04,0.30,695,13.07,14.40,13366,0.68
CMW,2024-12-05,0,0.01,514,0.04,0.58,1016,12.10,13.81,11123,1.11
CMX,2024-12-05,8300,17.32,0,0,1.55,650,11.95,7.54,15180,0.51
CNA,2024-12-05,0,0,0,0,0,0,0,0,0,0
CNC,2024-12-05,2900,6.78,4000,0.11,0.67,4449,7.85,9.68,106196,0.33
CNG,2024-12-05,1400,2.85,1200,0.04,1.38,3124,9.96,12.30,17608,1.77
CNN,2024-12-05,0,0,1215,0.02,1.82,0,0,28.54,0,0
CMG,2024-12-05,214800,37.58,600,0.01,1.80,1861,30.36,26.56,18091,3.12
CMN,2024-12-05,0,0.06,2600,0.04,1.03,2405,27.03,11.56,26231,2.48
COM,2024-12-05,0,0.20,1500,0.06,-0.19,2461,11.05,24.01,29945,0.91
CNT,2024-12-05,0,0,100,0.01,2.44,4576,3.03,5.93,13594,1.02
CPA,2024-12-05,0,0,0,0,-0.49,-396,-17.93,-30.75,2293,3.10
CMI,2024-12-05,0,0.38,0,0,-0.61,-574,-1.92,0.87,-6620,-0.17
CPH,2024-12-05,0,0,1848,6.16,0,482,0.62,0.15,10981,0.03
CQN,2024-12-05,0,0,1000,0.03,0.35,1591,19.53,20.05,12712,2.44
CQT,2024-12-05,0,0,800,0.10,0.13,196,42.27,9.18,9735,0.85
CPI,2024-12-05,0,0,0,0,0.39,45,100.54,32.85,-661,-6.81
CPC,2024-12-05,0,4.13,1800,0.10,0.17,2511,7.21,8.85,20846,0.87
CRC,2024-12-05,0,0.16,0,0,0.56,1407,4.82,7.26,13529,0.50
CRE,2024-12-05,0,4.03,0,0,0.79,68,100.47,14.35,12186,0.56
CSI,2024-12-05,6100,33.74,0,0,3.57,-693,-42.95,27.79,10128,2.94
CST,2024-12-05,0,0,2000,0.09,1.10,7304,2.97,7.14,25057,0.87
CSC,2024-12-05,0,0,0,0,1.31,1076,27.14,8.35,22641,1.29
CSM,2024-12-05,92200,1.22,300,0.02,0.75,840,15.54,16.90,13043,1
CSV,2024-12-05,208800,2.22,2500,0.07,1.84,3950,9.52,15.90,13752,2.73
CT3,2024-12-05,0,0,0,0,0.24,0,0,12.61,0,0
CT6,2024-12-05,0,0.03,0,0,-1.14,1506,5.44,12.52,10362,0.79
CTA,2024-12-05,0,0.26,0,0,0,-843,-1.66,4.51,4690,0.30
CTD,2024-12-05,1400,49,0,0,1.26,3259,20.40,16.03,83762,0.79
CTB,2024-12-05,0,0.50,2000,0.11,0.58,2119,8.92,5.75,21659,0.87
CTC,2024-12-05,0,0.48,0,0,0,-118,-11.02,12.84,6632,0.20
CTG,2024-12-05,2080900,26.89,0,0,1.17,4128,8.55,9.81,26254,1.34
CTI,2024-12-05,41700,0.69,0,0,1.21,1966,8.55,9.62,27447,0.61
CTF,2024-12-05,11000,3.35,0,0,0.25,212,111.83,26.48,12085,1.96
CTP,2024-12-05,14900,0.84,0,0,1.24,28,1174.58,24.88,12261,2.68
CTR,2024-12-05,58400,10.33,4639,0.04,1.51,4639,27.20,27.15,14780,8.54
CTN,2024-12-05,0,1.53,0,0,0,-532,-0.94,1.39,-3545,-0.14
CTS,2024-12-05,60600,0.43,0,0,1.92,1382,24.60,18.05,14879,2.29
CTT,2024-12-05,0,0.45,1000,0.07,0.03,2972,5.01,4.67,14107,1.06
CVN,2024-12-05,0,0,0,0,-0.38,27,70.14,0.94,13600,0.14
CTX,2024-12-05,0,0.01,0,0,0,130,58.56,9.99,12900,0.59
CTW,2024-12-05,0,0,660,0.02,-0.47,3150,9.84,14.50,19821,1.56
D11,2024-12-05,0,0,0,0,-0.02,487,21.17,19.68,25644,0.40
CYC,2024-12-05,0,10.69,0,0,0.12,-14134,-0.16,9.95,5942,0.37
D17,2024-12-05,0,0,2000,0.05,0.06,1405,30.25,11.64,21967,1.93
CVT,2024-12-05,0,0.46,0,0,0.20,1418,18.33,18.71,26528,0.98
CX8,2024-12-05,0,0,100,0.01,0.78,66,105.28,25.85,10507,0.67
DAG,2024-12-05,0,0.86,0,0,0.80,-4718,-0.30,8.89,-1833,-0.76
DAC,2024-12-05,0,6.46,0,0,0.32,-4503,-1,-0.53,1997,2.25
DAD,2024-12-05,0,0,2000,0.10,-0.09,2494,8.02,6.67,20936,0.96
D2D,2024-12-05,1400,0.56,8700,0.27,0.68,678,46.87,21.66,30863,1.03
DAN,2024-12-05,0,0.16,700,0.03,0.12,3012,9.30,7.61,36128,0.78
DAH,2024-12-05,0,0,0,0,0.69,20,154.79,25.60,10955,0.28
DAE,2024-12-05,0,0,1200,0.08,0.41,1665,9.31,7.65,21893,0.71
DAS,2024-12-05,0,0,1000,0.16,0.28,0,0,5.25,0,0
DAT,2024-12-05,0,0.01,0,0,0.22,938,7.86,5.10,12654,0.58
DBC,2024-12-05,241700,7.35,0,0,1.47,2151,12.18,12.01,19503,1.34
DBM,2024-12-05,0,1.07,1700,0.07,-0.12,2895,8.81,8.25,24723,1.03
DBD,2024-12-05,65400,14.77,0,0,0.52,3427,16.93,16.96,17448,3.32
DBT,2024-12-05,0,1.28,0,0,0.07,987,12.87,5.31,14070,0.90
DC2,2024-12-05,100,2.40,0,0,0.52,529,13.42,10.04,11047,0.64
DCF,2024-12-05,0,0,0,0,-0.98,1742,39.60,45,15784,4.37
DC1,2024-12-05,0,0.74,0,0,-0.52,0,0,18.30,0,0
DC4,2024-12-05,55100,0.91,0,0,1.19,3744,3.93,7.72,13559,1.08
DCH,2024-12-05,0,0,100,0.01,0.14,0,0,55.80,0,0
DCG,2024-12-05,0,5.25,1500,0.13,-0.17,659,18.22,4.55,13442,0.89
DCL,2024-12-05,0,1.12,0,0,0.69,869,31.63,15.72,20316,1.35
DCM,2024-12-05,159400,6.45,2000,0.05,1.55,2886,12.71,24.45,18690,1.96
DCT,2024-12-05,0,0.39,0,0,0.25,-3078,-0.16,4.46,-17660,-0.03
DCR,2024-12-05,0,0,0,0,-0.04,324,19.14,40.30,10556,0.59
DCS,2024-12-05,0,0.62,0,0,-0.32,11,78.33,23.60,10487,0.09
DDG,2024-12-05,0,3.69,0,0,1.68,184,14.13,51.90,10090,0.26
DDH,2024-12-05,0,0,600,0.04,-0.65,0,0,10.13,0,0
DDM,2024-12-05,0,0.11,0,0,-1.48,-8479,-0.20,0.17,-73544,-0.02
DDV,2024-12-05,0,5.14,600,0.03,2.97,1185,15.10,20.89,11766,1.52
DDN,2024-12-05,0,0,0,0,-0.40,531,14.84,25.21,13447,0.59
DFC,2024-12-05,0,0,2000,0.10,-0.64,1565,12.91,7.83,24024,0.84
DFF,2024-12-05,0,0,0,0,2.09,-2450,-0.70,17.25,6404,0.27
DGC,2024-12-05,130200,17.57,6000,0.06,1.52,7743,13.94,13.22,37235,2.90
DGT,2024-12-05,0,0.23,0,0,1.93,462,13.18,12.21,12711,0.48
DGW,2024-12-05,53100,21.73,500,0.01,1.50,2333,18.32,18.96,13080,3.27
DHA,2024-12-05,1300,10.08,2000,0.05,0.77,4216,9.90,16.46,28499,1.46
DHB,2024-12-05,0,0,0,0,1.44,5835,1.44,13.62,2023,4.16
DHC,2024-12-05,188500,39.66,1000,0.03,0.51,3330,10.75,9.61,24330,1.47
DHG,2024-12-05,3100,53.72,7500,0.07,0.33,6362,16.14,12.43,33726,3.05
