ID,CatID,Exchange,IndustryName,Code,Name,TotalShares,URL,Row,TotalRecord
4364,3,OTC,,KHOANGSAN4,CTCP Phát triển Khoáng sản 4,0,https://finance.vietstock.vn/KHOANGSAN4-ctcp-phat-trien-khoang-san-4.htm,2376,3275
2266,3,OTC,,KhoangSanPhuYen,CTCP Khoáng sản Phú Yên,0,https://finance.vietstock.vn/KhoangSanPhuYen-ctcp-khoang-san-phu-yen.htm,2377,3275
3812,3,OTC,,KhoangSanSongDa,CTCP Khai Thác và Chế Biến Khoáng Sản Sông Đà,0,https://finance.vietstock.vn/KhoangSanSongDa-ctcp-khai-thac-va-che-bien-khoang-san-song-da.htm,2378,3275
2080,3,OTC,,KhoaVietTiep,CTCP Khóa Việt - Tiệp,0,https://finance.vietstock.vn/KhoaVietTiep-ctcp-khoa-viet-tiep.htm,2379,3275
1501,3,OTC,,Kido,CTCP KIDO,6900000,https://finance.vietstock.vn/Kido-ctcp-kido.htm,2380,3275
3990,3,OTC,,KiemNghia,CTCP Kiềm Nghĩa,0,https://finance.vietstock.vn/KiemNghia-ctcp-kiem-nghia.htm,2381,3275
4646,3,OTC,,KienGiangPetro,CTCP Dầu khí Dương Đông Kiên Giang,0,https://finance.vietstock.vn/KienGiangPetro-ctcp-dau-khi-duong-dong-kien-giang.htm,2382,3275
3421,4,Khác,,KienHungAudit,Công ty TNHH Kế toán Kiểm toán và Tin học Kiến Hưng,0,https://finance.vietstock.vn/KienHungAudit-cong-ty-tnhh-ke-toan-kiem-toan-va-tin-hoc-kien-hung.htm,2383,3275
2245,3,OTC,,KienTrucADC,CTCP Xây dựng Trang trí Kiến trúc ADC,0,https://finance.vietstock.vn/KienTrucADC-ctcp-xay-dung-trang-tri-kien-truc-adc.htm,2384,3275
4235,4,Khác,,KIENTUONG,Công ty TNHH MTV Cấp thoát nước và Môi trường Kiến Tường,0,https://finance.vietstock.vn/KIENTUONG-cong-ty-tnhh-mtv-cap-thoat-nuoc-va-moi-truong-kien-tuong.htm,2385,3275
3139,3,OTC,,Kigitraco,CTCP Kinh doanh Nông Sản Kiên Giang,4000000,https://finance.vietstock.vn/Kigitraco-ctcp-kinh-doanh-nong-san-kien-giang.htm,2386,3275
3164,3,OTC,,KIGIWI,CTCP Vận tải Thuỷ Bộ Kiên Giang,2114600,https://finance.vietstock.vn/KIGIWI-ctcp-van-tai-thuy-bo-kien-giang.htm,2387,3275
3057,3,OTC,,KimAnh,CTCP Chè Kim Anh,1049980,https://finance.vietstock.vn/KimAnh-ctcp-che-kim-anh.htm,2388,3275
2335,3,OTC,,KimKhiBacThai,CTCP Kim khí Bắc Thái,0,https://finance.vietstock.vn/KimKhiBacThai-ctcp-kim-khi-bac-thai.htm,2389,3275
2510,3,OTC,,KimLien,CTCP Du lịch Kim Liên,0,https://finance.vietstock.vn/KimLien-ctcp-du-lich-kim-lien.htm,2390,3275
3991,3,OTC,,KimOanh,CTCP Dịch vụ Thương mại và Xây dựng Địa ốc Kim Oanh,0,https://finance.vietstock.vn/KimOanh-ctcp-dich-vu-thuong-mai-va-xay-dung-dia-oc-kim-oanh.htm,2391,3275
2752,3,OTC,,KimTuThap,CTCP Công nghệ Mới Kim Tự Tháp Việt Nam,4000000,https://finance.vietstock.vn/KimTuThap-ctcp-cong-nghe-moi-kim-tu-thap-viet-nam.htm,2392,3275
3113,3,OTC,,KinhDoLand,CTCP Địa Ốc Kinh Đô,10000000,https://finance.vietstock.vn/KinhDoLand-ctcp-dia-oc-kinh-do.htm,2393,3275
1152,3,OTC,,KIS,CTCP Chứng khoán KIS Việt Nam,26364600,https://finance.vietstock.vn/KIS-ctcp-chung-khoan-kis-viet-nam.htm,2394,3275
3697,3,OTC,,KISUCO,CTCP Mía Đường Kiên Giang,0,https://finance.vietstock.vn/KISUCO-ctcp-mia-duong-kien-giang.htm,2395,3275
2526,3,OTC,Nguyên vật liệu,KLM,CTCP Kim loại màu Nghệ Tĩnh,3885000,https://finance.vietstock.vn/KLM-ctcp-kim-loai-mau-nghe-tinh.htm,2396,3275
1041,3,OTC,Dịch vụ tài chính,KLS,CTCP Chứng khoán Kim Long,202500000,https://finance.vietstock.vn/KLS-ctcp-chung-khoan-kim-long.htm,2397,3275
1072,3,OTC,Hàng tiêu dùng và trang trí,KMF,CTCP Mirae Fiber,0,https://finance.vietstock.vn/KMF-ctcp-mirae-fiber.htm,2398,3275
4288,3,OTC,,KNITEXIM,CTCP Haprosimex Thăng Long,0,https://finance.vietstock.vn/KNITEXIM-ctcp-haprosimex-thang-long.htm,2399,3275
2892,3,OTC,,KPC,CTCP Đầu tư Sản xuất Thương mại Kim Phong,0,https://finance.vietstock.vn/KPC-ctcp-dau-tu-san-xuat-thuong-mai-kim-phong.htm,2400,3275
2564,4,Khác,,KPMG,Công ty TNHH KPMG Việt Nam,0,https://finance.vietstock.vn/KPMG-cong-ty-tnhh-kpmg-viet-nam.htm,2401,3275
3528,4,Khác,,KRESTON,Công ty TNHH Kiểm toán KRESTON ACA Việt Nam,0,https://finance.vietstock.vn/KRESTON-cong-ty-tnhh-kiem-toan-kreston-aca-viet-nam.htm,2402,3275
2630,3,OTC,Nguyên vật liệu,KSA,CTCP Công nghiệp khoáng sản Bình Thuận ,93427360,https://finance.vietstock.vn/KSA-ctcp-cong-nghiep-khoang-san-binh-thuan.htm,2403,3275
1915,3,OTC,"Thực phẩm, đồ uống và thuốc lá",KSC,CTCP Muối Khánh Hòa,3739823,https://finance.vietstock.vn/KSC-ctcp-muoi-khanh-hoa.htm,2404,3275
4534,3,OTC,"Thực phẩm, đồ uống và thuốc lá",KSE,CTCP Xuất khẩu Thủy sản Khánh Hòa,1476000,https://finance.vietstock.vn/KSE-ctcp-xuat-khau-thuy-san-khanh-hoa.htm,2405,3275
3734,3,OTC,,KSG,CTCP Khoáng sản và Vật liệu Xây dựng Gia Lai,0,https://finance.vietstock.vn/KSG-ctcp-khoang-san-va-vat-lieu-xay-dung-gia-lai.htm,2406,3275
4328,4,Khác,,KSHCPhuTho,Xí nghiệp Khai thác - Dịch vụ Khoáng sản và Hóa chất Phú Thọ,0,https://finance.vietstock.vn/KSHCPhuTho-xi-nghiep-khai-thac-dich-vu-khoang-san-va-hoa-chat-phu-tho.htm,2407,3275
3534,4,Khác,,KSIAudit,Công ty TNHH Kiểm toán KSI Việt Nam,0,https://finance.vietstock.vn/KSIAudit-cong-ty-tnhh-kiem-toan-ksi-viet-nam.htm,2408,3275
3306,3,OTC,Nguyên vật liệu,KSK,CTCP Khoáng sản Luyện kim màu,23888000,https://finance.vietstock.vn/KSK-ctcp-khoang-san-luyen-kim-mau.htm,2409,3275
1910,3,OTC,Nguyên vật liệu,KSS,CTCP Khoáng sản Na Rì Hamico,49432500,https://finance.vietstock.vn/KSS-ctcp-khoang-san-na-ri-hamico.htm,2410,3275
3427,4,Khác,,KTAChau,Công ty TNHH Kiểm toán Á Châu,0,https://finance.vietstock.vn/KTAChau-cong-ty-tnhh-kiem-toan-a-chau.htm,2411,3275
2692,3,OTC,Nguyên vật liệu,KTB,CTCP Đầu tư Khoáng sản Tây Bắc,40200000,https://finance.vietstock.vn/KTB-ctcp-dau-tu-khoang-san-tay-bac.htm,2412,3275
3655,3,OTC,,KTBX,CTCP Bến xe KonTum,0,https://finance.vietstock.vn/KTBX-ctcp-ben-xe-kontum.htm,2413,3275
3388,4,Khác,,KTCAudit,Công ty TNHH Kiểm toán và Tư vấn Doanh Nghiệp KTC,0,https://finance.vietstock.vn/KTCAudit-cong-ty-tnhh-kiem-toan-va-tu-van-doanh-nghiep-ktc.htm,2414,3275
3555,4,Khác,,KTMienTrung,Công ty TNHH Kiểm toán Miền Trung,0,https://finance.vietstock.vn/KTMienTrung-cong-ty-tnhh-kiem-toan-mien-trung.htm,2415,3275
3529,4,Khác,,KTQuocgia,Công ty TNHH Kiểm toán Độc lập Quốc gia Việt Nam,0,https://finance.vietstock.vn/KTQuocgia-cong-ty-tnhh-kiem-toan-doc-lap-quoc-gia-viet-nam.htm,2416,3275
4470,4,Khác,,KTSKienGiang,Công ty TNHH MTV Thương mại Dịch vụ Kiên Giang,0,https://finance.vietstock.vn/KTSKienGiang-cong-ty-tnhh-mtv-thuong-mai-dich-vu-kien-giang.htm,2417,3275
4637,3,OTC,Dịch vụ chuyên biệt và thương mại,KTU,CTCP Môi trường Đô thị Kon Tum,1210330,https://finance.vietstock.vn/KTU-ctcp-moi-truong-do-thi-kon-tum.htm,2418,3275
3386,4,Khác,,KTV,Công ty TNHH Kiểm toán KTV,0,https://finance.vietstock.vn/KTV-cong-ty-tnhh-kiem-toan-ktv.htm,2419,3275
3544,4,Khác,,KTXaydungVN,Công ty TNHH Kiểm toán Tư vấn Xây dựng Việt Nam,0,https://finance.vietstock.vn/KTXaydungVN-cong-ty-tnhh-kiem-toan-tu-van-xay-dung-viet-nam.htm,2420,3275
3489,4,Khác,,KVAC,Công ty TNHH Kiểm toán Tư vấn Khang Việt,0,https://finance.vietstock.vn/KVAC-cong-ty-tnhh-kiem-toan-tu-van-khang-viet.htm,2421,3275
1464,3,OTC,,KVS,CTCP Chứng khoán BIS,4000000,https://finance.vietstock.vn/KVS-ctcp-chung-khoan-bis.htm,2422,3275
2462,3,OTC,,LacHong,CTCP Đầu tư Lạc Hồng,0,https://finance.vietstock.vn/LacHong-ctcp-dau-tu-lac-hong.htm,2423,3275
1541,3,OTC,,LamDong,CTCP Xây dựng Số 1 Lâm Đồng,0,https://finance.vietstock.vn/LamDong-ctcp-xay-dung-so-1-lam-dong.htm,2424,3275
4327,4,Khác,,LamNghiepBD,Công ty TNHH MTV Lâm nghiệp Bình Dương,0,https://finance.vietstock.vn/LamNghiepBD-cong-ty-tnhh-mtv-lam-nghiep-binh-duong.htm,2425,3275
2837,3,OTC,,LamSankienGiang,CTCP Nông Lâm Sản Kiên Giang,6393310,https://finance.vietstock.vn/LamSankienGiang-ctcp-nong-lam-san-kien-giang.htm,2426,3275
2983,3,OTC,,LaNga,CTCP Đầu tư La Ngà,1500000,https://finance.vietstock.vn/LaNga-ctcp-dau-tu-la-nga.htm,2427,3275
3106,3,OTC,,Lanmak,CTCP Đầu tư Xây dựng Bất động sản Lanmak,0,https://finance.vietstock.vn/Lanmak-ctcp-dau-tu-xay-dung-bat-dong-san-lanmak.htm,2428,3275
1494,3,OTC,,LaoDongQuocTe,CTCP Xây dựng và Cung ứng Lao động Quốc tế,0,https://finance.vietstock.vn/LaoDongQuocTe-ctcp-xay-dung-va-cung-ung-lao-dong-quoc-te.htm,2429,3275
1994,4,Khác,,LaoVietBank,Ngân hàng Liên doanh Lào - Việt,0,https://finance.vietstock.vn/LaoVietBank-ngan-hang-lien-doanh-lao-viet.htm,2430,3275
1921,3,OTC,,Lasotra,CTCP Thương mại Lạng Sơn,0,https://finance.vietstock.vn/Lasotra-ctcp-thuong-mai-lang-son.htm,2431,3275
4540,3,OTC,Phân phối và bán lẻ hàng lâu bền,LBC,CTCP Thương mại - Đầu tư Long Biên,1500000,https://finance.vietstock.vn/LBC-ctcp-thuong-mai-dau-tu-long-bien.htm,2432,3275
4948,4,Khác,,LBMi,CTCP Lê Bảo Minh,0,https://finance.vietstock.vn/LBMi-ctcp-le-bao-minh.htm,2433,3275
2677,3,OTC,,LCO,CTCP Licogi 16.1,1500000,https://finance.vietstock.vn/LCO-ctcp-licogi-16-1.htm,2434,3275
4096,3,OTC,Dịch vụ tiện ích,LCW,CTCP Nước sạch Lai Châu,21586514,https://finance.vietstock.vn/LCW-ctcp-nuoc-sach-lai-chau.htm,2435,3275
4024,4,Khác,,LeQuanTech,Công ty TNHH Kỹ thuật Lê Quân,0,https://finance.vietstock.vn/LeQuanTech-cong-ty-tnhh-ky-thuat-le-quan.htm,2436,3275
1709,3,OTC,,Liberty,CTCP Quê Hương - Liberty,64900000,https://finance.vietstock.vn/Liberty-ctcp-que-huong-liberty.htm,2437,3275
2089,4,Khác,,LibertyInsurance,Công ty TNHH Bảo hiểm Phi Nhân thọ Liberty Việt Nam,0,https://finance.vietstock.vn/LibertyInsurance-cong-ty-tnhh-bao-hiem-phi-nhan-tho-liberty-viet-nam.htm,2438,3275
4317,4,Khác,,LIBREXCO,Công ty TNHH MTV Chăn nuôi Tiền Giang,5100000,https://finance.vietstock.vn/LIBREXCO-cong-ty-tnhh-mtv-chan-nuoi-tien-giang.htm,2439,3275
2689,3,OTC,,Licogi16,CTCP Licogi 16 M&C,0,https://finance.vietstock.vn/Licogi16-ctcp-licogi-16-mc.htm,2440,3275
1507,3,OTC,,Licogi162,CTCP Xây dựng Licogi 16.2,0,https://finance.vietstock.vn/Licogi162-ctcp-xay-dung-licogi-16-2.htm,2441,3275
2988,3,OTC,,Licogi165,CTCP Licogi 16.5,0,https://finance.vietstock.vn/Licogi165-ctcp-licogi-16-5.htm,2442,3275
3090,3,OTC,,Licogi169,CTCP Licogi 16.9,3600000,https://finance.vietstock.vn/Licogi169-ctcp-licogi-16-9.htm,2443,3275
2311,3,OTC,,Lidovit,CTCP Công nghiệp và Thương mại LIDOVIT,0,https://finance.vietstock.vn/Lidovit-ctcp-cong-nghiep-va-thuong-mai-lidovit.htm,2444,3275
4336,4,Khác,,LIKSIN,Tổng Công ty Công nghiệp - In - Bao bì Liksin TNHH MTV,0,https://finance.vietstock.vn/LIKSIN-tong-cong-ty-cong-nghiep-in-bao-bi-liksin-tnhh-mtv.htm,2445,3275
2295,3,OTC,,LilamaHN,CTCP Lilama Hà Nội,0,https://finance.vietstock.vn/LilamaHN-ctcp-lilama-ha-noi.htm,2446,3275
3893,3,OTC,,LilamaPhaLai,CTCP Lilama 69-1 Phả Lại,0,https://finance.vietstock.vn/LilamaPhaLai-ctcp-lilama-69-1-pha-lai.htm,2447,3275
1723,3,OTC,,LinhGas,CTCP Linh Gas Việt Nam,0,https://finance.vietstock.vn/LinhGas-ctcp-linh-gas-viet-nam.htm,2448,3275
2711,3,OTC,,LMR,CTCP Liên Minh,10000000,https://finance.vietstock.vn/LMR-ctcp-lien-minh.htm,2449,3275
3437,4,Khác,,LOGOS,Công ty TNHH với Kế toán và Kiểm toán,0,https://finance.vietstock.vn/LOGOS-cong-ty-tnhh-voi-ke-toan-va-kiem-toan.htm,2450,3275
2496,3,OTC,,LongTho,CTCP Long Thọ,0,https://finance.vietstock.vn/LongTho-ctcp-long-tho.htm,2451,3275
1958,3,OTC,,LotusIMC,CTCP Quản lý Quỹ Bông Sen,0,https://finance.vietstock.vn/LotusIMC-ctcp-quan-ly-quy-bong-sen.htm,2452,3275
5604,4,Khác,,LPBankI,Tổng CTCP Bảo hiểm LPBank,0,https://finance.vietstock.vn/LPBankI-tong-ctcp-bao-hiem-lpbank.htm,2453,3275
4666,4,Khác,,LungLo3,Công ty TNHH MTV Lũng Lô 3,0,https://finance.vietstock.vn/LungLo3-cong-ty-tnhh-mtv-lung-lo-3.htm,2454,3275
2878,3,OTC,,LuongMyPoultry,CTCP Giống Gia Cầm Lương Mỹ,0,https://finance.vietstock.vn/LuongMyPoultry-ctcp-giong-gia-cam-luong-my.htm,2455,3275
2451,3,OTC,,LuongSonHoaBinh,CTCP Xi măng Vinaconex Lương Sơn Hoà Bình,0,https://finance.vietstock.vn/LuongSonHoaBinh-ctcp-xi-mang-vinaconex-luong-son-hoa-binh.htm,2456,3275
1966,3,OTC,,LVC,CTCP Quản lý Quỹ Lộc Việt,0,https://finance.vietstock.vn/LVC-ctcp-quan-ly-quy-loc-viet.htm,2457,3275
2021,3,OTC,,LVN,CTCP Len Việt Nam,0,https://finance.vietstock.vn/LVN-ctcp-len-viet-nam.htm,2458,3275
2905,3,OTC,,LVS,CTCP Chứng khoán LPBank,12500000,https://finance.vietstock.vn/LVS-ctcp-chung-khoan-lpbank.htm,2459,3275
3658,6,Lào,,LWPC,Công ty Thế giới Lào,0,https://finance.vietstock.vn/LWPC-cong-ty-the-gioi-lao.htm,2460,3275
4619,3,OTC,Dịch vụ tiện ích,LWS,CTCP Cấp nước Tỉnh Lào Cai,17717665,https://finance.vietstock.vn/LWS-ctcp-cap-nuoc-tinh-lao-cai.htm,2461,3275
3888,6,Lào,,LXS,CTCP Chứng khoán Lanexang,0,https://finance.vietstock.vn/LXS-ctcp-chung-khoan-lanexang.htm,2462,3275
4865,3,OTC,"Thực phẩm, đồ uống và thuốc lá",LYF,CTCP Lương thực Lương Yên,300,https://finance.vietstock.vn/LYF-ctcp-luong-thuc-luong-yen.htm,2463,3275
3533,4,Khác,,MAAC,Công ty TNHH Quản Lý - Kiểm toán - Tư vấn M.A.A.C,0,https://finance.vietstock.vn/MAAC-cong-ty-tnhh-quan-ly-kiem-toan-tu-van-m-a-a-c.htm,2464,3275
4807,4,Khác,,MAFC,Công ty Tài chính TNHH MTV Mirae Asset,0,https://finance.vietstock.vn/MAFC-cong-ty-tai-chinh-tnhh-mtv-mirae-asset.htm,2465,3275
3757,3,OTC,,MAFEQI,Quỹ đầu tư Cổ phiếu Manulife,6511338,https://finance.vietstock.vn/MAFEQI-quy-dau-tu-co-phieu-manulife.htm,2466,3275
1025,3,OTC,Dịch vụ tài chính,MAFPF1,Quỹ đầu tư tăng trưởng Manulife,21409530,https://finance.vietstock.vn/MAFPF1-quy-dau-tu-tang-truong-manulife.htm,2467,3275
4264,4,Khác,,MaiDong,Công ty TNHH MTV Mai Động,0,https://finance.vietstock.vn/MaiDong-cong-ty-tnhh-mtv-mai-dong.htm,2468,3275
2091,4,Khác,,Manulife,Công ty TNHH Manulife (Việt Nam),0,https://finance.vietstock.vn/Manulife-cong-ty-tnhh-manulife-viet-nam.htm,2469,3275
1981,4,Khác,,ManulifeAM,Công ty TNHH Quản lý Quỹ Manulife Investment (Việt Nam),0,https://finance.vietstock.vn/ManulifeAM-cong-ty-tnhh-quan-ly-quy-manulife-investment-viet-nam.htm,2470,3275
2682,3,OTC,Nguyên vật liệu,MAX,CTCP Khai khoáng và Cơ khí Hữu Nghị Vĩnh Sinh,7200000,https://finance.vietstock.vn/MAX-ctcp-khai-khoang-va-co-khi-huu-nghi-vinh-sinh.htm,2471,3275
2380,3,OTC,,MayDongA,CTCP Dệt may Đông Á,3650000,https://finance.vietstock.vn/MayDongA-ctcp-det-may-dong-a.htm,2472,3275
2458,3,OTC,,MayLongAn,CTCP Cơ khí và Chế tạo Máy Long An,0,https://finance.vietstock.vn/MayLongAn-ctcp-co-khi-va-che-tao-may-long-an.htm,2473,3275
2150,3,OTC,,MayPhuongDong,CTCP May Phương Đông,0,https://finance.vietstock.vn/MayPhuongDong-ctcp-may-phuong-dong.htm,2474,3275
2875,3,OTC,,MaySaiGon2,CTCP May Sài Gòn 2,0,https://finance.vietstock.vn/MaySaiGon2-ctcp-may-sai-gon-2.htm,2475,3275
2393,3,OTC,,MaySaiGon3,CTCP May Sài Gòn 3,0,https://finance.vietstock.vn/MaySaiGon3-ctcp-may-sai-gon-3.htm,2476,3275
2372,3,OTC,,MayThangLong,CTCP May Thăng Long,2330670,https://finance.vietstock.vn/MayThangLong-ctcp-may-thang-long.htm,2477,3275
2360,3,OTC,,MayVietThang,CTCP May Việt Thắng,1600000,https://finance.vietstock.vn/MayVietThang-ctcp-may-viet-thang.htm,2478,3275
2926,3,OTC,,MayVietThinh,CTCP May Việt Thịnh,26000000,https://finance.vietstock.vn/MayVietThinh-ctcp-may-viet-thinh.htm,2479,3275
3532,4,Khác,,Mazars,Công ty TNHH Mazars Việt Nam,0,https://finance.vietstock.vn/Mazars-cong-ty-tnhh-mazars-viet-nam.htm,2480,3275
4906,4,Khác,,MBAgeasLife,Công ty TNHH Bảo hiểm nhân thọ MB Ageas,0,https://finance.vietstock.vn/MBAgeasLife-cong-ty-tnhh-bao-hiem-nhan-tho-mb-ageas.htm,2481,3275
1943,3,OTC,,MBCapital,CTCP Quản lý Quỹ đầu tư MB,0,https://finance.vietstock.vn/MBCapital-ctcp-quan-ly-quy-dau-tu-mb.htm,2482,3275
3258,4,Khác,,MBEF1,Quỹ đầu tư Cổ phần MB Capital 1,0,https://finance.vietstock.vn/MBEF1-quy-dau-tu-co-phan-mb-capital-1.htm,2483,3275
1184,4,Khác,,MBKE,Công ty TNHH Chứng khoán Maybank,20000000,https://finance.vietstock.vn/MBKE-cong-ty-tnhh-chung-khoan-maybank.htm,2484,3275
3723,3,OTC,,MBVF,Quỹ đầu tư Giá trị MB Capital,11907937,https://finance.vietstock.vn/MBVF-quy-dau-tu-gia-tri-mb-capital.htm,2485,3275
3357,3,OTC,Nguyên vật liệu,MC3,CTCP Khoáng sản 3 - Vimico,3500000,https://finance.vietstock.vn/MC3-ctcp-khoang-san-3-vimico.htm,2486,3275
2361,3,OTC,,Mccons,CTCP Thi công Cơ giới và Dịch vụ,3510000,https://finance.vietstock.vn/Mccons-ctcp-thi-cong-co-gioi-va-dich-vu.htm,2487,3275
4916,3,OTC,Dịch vụ tiện ích,MCD,CTCP Môi trường và Công trình Đô thị Đông Hà,332019,https://finance.vietstock.vn/MCD-ctcp-moi-truong-va-cong-trinh-do-thi-dong-ha.htm,2488,3275
2457,3,OTC,Tư liệu sản xuất,MCI,CTCP Đầu tư Xây dựng và Phát triển Vật liệu IDICO,3500000,https://finance.vietstock.vn/MCI-ctcp-dau-tu-xay-dung-va-phat-trien-vat-lieu-idico.htm,2489,3275
1721,3,OTC,,MCJ,CTCP Thiết bị Phụ tùng,5000000,https://finance.vietstock.vn/MCJ-ctcp-thiet-bi-phu-tung.htm,2490,3275
2732,3,OTC,Nguyên vật liệu,MCL,CTCP Phát triển Nhà và Sản xuất Vật liệu Xây dựng Chí Linh,2220000,https://finance.vietstock.vn/MCL-ctcp-phat-trien-nha-va-san-xuat-vat-lieu-xay-dung-chi-linh.htm,2491,3275
2664,3,OTC,,MCS,CTCP Thi công Cơ giới Xây lắp,3500000,https://finance.vietstock.vn/MCS-ctcp-thi-cong-co-gioi-xay-lap.htm,2492,3275
2090,3,OTC,Nguyên vật liệu,MCT,CTCP Kinh doanh Vật Tư và Xây dựng,2500000,https://finance.vietstock.vn/MCT-ctcp-kinh-doanh-vat-tu-va-xay-dung.htm,2493,3275
807,3,OTC,Tư liệu sản xuất,MCV,CTCP Cavico Việt Nam Khai thác mỏ và Xây dựng,12092161,https://finance.vietstock.vn/MCV-ctcp-cavico-viet-nam-khai-thac-mo-va-xay-dung.htm,2494,3275
1219,4,Khác,,MDB,Ngân hàng TMCP Phát triển Mê Kông,375000000,https://finance.vietstock.vn/MDB-ngan-hang-tmcp-phat-trien-me-kong.htm,2495,3275
4367,4,Khác,,MDFVINAFOR,Công ty TNHH MDF Vinafor – Tân An Hòa Bình,0,https://finance.vietstock.vn/MDFVINAFOR-cong-ty-tnhh-mdf-vinafor-–-tan-an-hoa-binh.htm,2496,3275
1697,3,OTC,Hàng tiêu dùng và trang trí,MDN,CTCP Tổng Công ty May Đồng Nai,10935584,https://finance.vietstock.vn/MDN-ctcp-tong-cong-ty-may-dong-nai.htm,2497,3275
4076,3,OTC,Tư liệu sản xuất,MDT,CTCP Cơ khí mỏ và Đóng tàu - TKV,1510000,https://finance.vietstock.vn/MDT-ctcp-co-khi-mo-va-dong-tau-tkv.htm,2498,3275
4166,3,OTC,,MEBI,CTCP Dược phẩm và Sinh học Y tế,0,https://finance.vietstock.vn/MEBI-ctcp-duoc-pham-va-sinh-hoc-y-te.htm,2499,3275
1635,3,OTC,,MECO,CTCP Cơ điện Luyện kim Thái Nguyên,0,https://finance.vietstock.vn/MECO-ctcp-co-dien-luyen-kim-thai-nguyen.htm,2500,3275
2847,3,OTC,,Medico,CTCP Phát triển khoáng Sản,0,https://finance.vietstock.vn/Medico-ctcp-phat-trien-khoang-san.htm,2501,3275
2327,3,OTC,,Mediplast,CTCP Nhựa Y tế Mediplast,0,https://finance.vietstock.vn/Mediplast-ctcp-nhua-y-te-mediplast.htm,2502,3275
4228,3,OTC,Hàng tiêu dùng và trang trí,MEG,CTCP Megram,44000000,https://finance.vietstock.vn/MEG-ctcp-megram.htm,2503,3275
3163,4,Khác,,MekongCapital,Công ty TNHH Tư vấn Mekong Capital,0,https://finance.vietstock.vn/MekongCapital-cong-ty-tnhh-tu-van-mekong-capital.htm,2504,3275
4602,3,OTC,,MEKONIMEX,CTCP Nông sản Thực phẩm Xuất khẩu Cần Thơ,0,https://finance.vietstock.vn/MEKONIMEX-ctcp-nong-san-thuc-pham-xuat-khau-can-tho.htm,2505,3275
3372,4,Khác,,MHAuditing,Công ty TNHH Kiểm toán M&H,0,https://finance.vietstock.vn/MHAuditing-cong-ty-tnhh-kiem-toan-mh.htm,2506,3275
1163,4,Khác,,MHB,Ngân hàng TMCP Phát triển Nhà Đồng bằng sông Cửu Long,306215200,https://finance.vietstock.vn/MHB-ngan-hang-tmcp-phat-trien-nha-dong-bang-song-cuu-long.htm,2507,3275
1363,3,OTC,,MHBS,CTCP Chứng khoán MHB,14000000,https://finance.vietstock.vn/MHBS-ctcp-chung-khoan-mhb.htm,2508,3275
3399,4,Khác,,MHDAudit,Công ty TNHH Kiểm toán MHD,0,https://finance.vietstock.vn/MHDAudit-cong-ty-tnhh-kiem-toan-mhd.htm,2509,3275
4840,3,OTC,Dịch vụ chuyên biệt và thương mại,MHP,CTCP Môi trường và Dịch vụ Đô thị Việt Trì,3583140,https://finance.vietstock.vn/MHP-ctcp-moi-truong-va-dich-vu-do-thi-viet-tri.htm,2510,3275
4738,3,OTC,Dịch vụ chuyên biệt và thương mại,MHY,CTCP Môi trường và Công trình Đô thị Hưng Yên,31800,https://finance.vietstock.vn/MHY-ctcp-moi-truong-va-cong-trinh-do-thi-hung-yen.htm,2511,3275
2322,3,OTC,,MiaDuongBenTre,CTCP Mía đường Bến Tre,0,https://finance.vietstock.vn/MiaDuongBenTre-ctcp-mia-duong-ben-tre.htm,2512,3275
2881,3,OTC,,MiaDuongNongCong,CTCP Mía Đường Nông Cống,0,https://finance.vietstock.vn/MiaDuongNongCong-ctcp-mia-duong-nong-cong.htm,2513,3275
2357,3,OTC,,MiaDuongSonDuong,CTCP Mía đường Sơn Dương,0,https://finance.vietstock.vn/MiaDuongSonDuong-ctcp-mia-duong-son-duong.htm,2514,3275
2194,3,OTC,,MienTrung,CTCP Đầu tư và Phát triển Miền Trung,0,https://finance.vietstock.vn/MienTrung-ctcp-dau-tu-va-phat-trien-mien-trung.htm,2515,3275
1892,3,OTC,Nguyên vật liệu,MIH,CTCP Xuất nhập khẩu Khoáng sản Hà Nam,4000000,https://finance.vietstock.vn/MIH-ctcp-xuat-nhap-khau-khoang-san-ha-nam.htm,2516,3275
4286,3,OTC,,MINEXCO,CTCP Khoáng sản và Đầu tư Khánh Hòa,0,https://finance.vietstock.vn/MINEXCO-ctcp-khoang-san-va-dau-tu-khanh-hoa.htm,2517,3275
2731,3,OTC,,MinhPhuc,CTCP Sản xuất và Thương mại Minh Phúc,4757770,https://finance.vietstock.vn/MinhPhuc-ctcp-san-xuat-va-thuong-mai-minh-phuc.htm,2518,3275
1951,3,OTC,,MinhVietCapital,CTCP Quản lý Quỹ PAVO CAPITAL,0,https://finance.vietstock.vn/MinhVietCapital-ctcp-quan-ly-quy-pavo-capital.htm,2519,3275
1180,4,Khác,,MiraeAsset,CTCP Chứng khoán Mirae Asset (Việt Nam),0,https://finance.vietstock.vn/MiraeAsset-ctcp-chung-khoan-mirae-asset-viet-nam.htm,2520,3275
3713,3,OTC,,MIREX,CTCP Khoáng sản và Luyện kim Việt Nam,0,https://finance.vietstock.vn/MIREX-ctcp-khoang-san-va-luyen-kim-viet-nam.htm,2521,3275
3184,3,OTC,,MIWACO,CTCP Nước khoáng và Du Lịch Sơn Kim,0,https://finance.vietstock.vn/MIWACO-ctcp-nuoc-khoang-va-du-lich-son-kim.htm,2522,3275
